reading_id,location_id,sample_datetime,shift,operator_id,particle_size_bin,raw_count,unit,alert_limit,action_limit,is_alert_breach,is_action_breach,mechanism_label
279,1,2026-03-11 12:00:00,Night,7,0.5um,6.52,counts/m3,15,20,0,0,none
280,1,2026-03-11 18:00:00,Night,8,0.5um,7.37,counts/m3,15,20,0,0,none
281,1,2026-03-12 00:00:00,Day,8,0.5um,7.77,counts/m3,15,20,0,0,none
282,1,2026-03-12 06:00:00,Evening,6,0.5um,5.93,counts/m3,15,20,0,0,none
283,1,2026-03-12 12:00:00,Night,4,0.5um,7.07,counts/m3,15,20,0,0,none
284,1,2026-03-12 18:00:00,Night,3,0.5um,7.74,counts/m3,15,20,0,0,none
285,1,2026-03-13 00:00:00,Day,5,0.5um,6.32,counts/m3,15,20,0,0,none
286,1,2026-03-13 06:00:00,Evening,7,0.5um,4.92,counts/m3,15,20,0,0,none
287,1,2026-03-13 12:00:00,Night,7,0.5um,7.09,counts/m3,15,20,0,0,none
288,1,2026-03-13 18:00:00,Night,5,0.5um,7.94,counts/m3,15,20,0,0,none
289,1,2026-03-14 00:00:00,Day,1,0.5um,9.34,counts/m3,15,20,0,0,none
290,1,2026-03-14 06:00:00,Evening,3,0.5um,5.5,counts/m3,15,20,0,0,none
291,1,2026-03-14 12:00:00,Night,5,0.5um,4.64,counts/m3,15,20,0,0,none
292,1,2026-03-14 18:00:00,Night,4,0.5um,10.31,counts/m3,15,20,0,0,none
293,1,2026-03-15 00:00:00,Day,4,0.5um,7.89,counts/m3,15,20,0,0,none
294,1,2026-03-15 06:00:00,Evening,3,0.5um,5.49,counts/m3,15,20,0,0,none
295,1,2026-03-15 12:00:00,Night,1,0.5um,6.65,counts/m3,15,20,0,0,none
296,1,2026-03-15 18:00:00,Night,4,0.5um,7.51,counts/m3,15,20,0,0,none
297,1,2026-03-16 00:00:00,Day,4,0.5um,7.17,counts/m3,15,20,0,0,none
298,1,2026-03-16 06:00:00,Evening,7,0.5um,4.37,counts/m3,15,20,0,0,none
299,1,2026-03-16 12:00:00,Night,1,0.5um,5.55,counts/m3,15,20,0,0,none
300,1,2026-03-16 18:00:00,Night,4,0.5um,5.91,counts/m3,15,20,0,0,none
301,1,2026-03-17 00:00:00,Day,7,0.5um,6.72,counts/m3,15,20,0,0,none
302,1,2026-03-17 06:00:00,Evening,3,0.5um,21.64,counts/m3,15,20,1,1,glove_breach
303,1,2026-03-17 12:00:00,Night,3,0.5um,20.45,counts/m3,15,20,1,1,glove_breach
304,1,2026-03-17 18:00:00,Night,1,0.5um,17.83,counts/m3,15,20,1,0,glove_breach
305,1,2026-03-18 00:00:00,Day,5,0.5um,16.9,counts/m3,15,20,1,0,hvac_drift
306,1,2026-03-18 06:00:00,Evening,7,0.5um,16.35,counts/m3,15,20,1,0,hvac_drift
307,1,2026-03-18 12:00:00,Night,4,0.5um,15.43,counts/m3,15,20,1,0,hvac_drift
308,1,2026-03-18 18:00:00,Night,4,0.5um,18.6,counts/m3,15,20,1,0,hvac_drift
309,1,2026-03-19 00:00:00,Day,6,0.5um,17.78,counts/m3,15,20,1,0,hvac_drift
310,1,2026-03-19 06:00:00,Evening,4,0.5um,14.58,counts/m3,15,20,0,0,hvac_drift
311,1,2026-03-19 12:00:00,Night,4,0.5um,14.49,counts/m3,15,20,0,0,hvac_drift
312,1,2026-03-19 18:00:00,Night,7,0.5um,11.82,counts/m3,15,20,0,0,hvac_drift
313,1,2026-03-20 00:00:00,Day,3,0.5um,10.97,counts/m3,15,20,0,0,hvac_drift
314,1,2026-03-20 06:00:00,Evening,7,0.5um,11.62,counts/m3,15,20,0,0,hvac_drift
315,1,2026-03-20 12:00:00,Night,3,0.5um,12.42,counts/m3,15,20,0,0,hvac_drift
316,1,2026-03-20 18:00:00,Night,5,0.5um,15.27,counts/m3,15,20,1,0,hvac_drift
317,1,2026-03-21 00:00:00,Day,3,0.5um,13.06,counts/m3,15,20,0,0,hvac_drift
318,1,2026-03-21 06:00:00,Evening,6,0.5um,14.52,counts/m3,15,20,0,0,hvac_drift
319,1,2026-03-21 12:00:00,Night,4,0.5um,15.19,counts/m3,15,20,1,0,hvac_drift
320,1,2026-03-21 18:00:00,Night,2,0.5um,13.93,counts/m3,15,20,0,0,hvac_drift
321,1,2026-03-22 00:00:00,Day,6,0.5um,12.26,counts/m3,15,20,0,0,hvac_drift
322,1,2026-03-22 06:00:00,Evening,8,0.5um,13.29,counts/m3,15,20,0,0,hvac_drift
323,1,2026-03-22 12:00:00,Night,1,0.5um,14.46,counts/m3,15,20,0,0,hvac_drift
324,1,2026-03-22 18:00:00,Night,5,0.5um,17.65,counts/m3,15,20,1,0,hvac_drift
325,1,2026-03-23 00:00:00,Day,6,0.5um,16.75,counts/m3,15,20,1,0,hvac_drift
326,1,2026-03-23 06:00:00,Evening,6,0.5um,15.44,counts/m3,15,20,1,0,hvac_drift
327,1,2026-03-23 12:00:00,Night,2,0.5um,13.45,counts/m3,15,20,0,0,hvac_drift
328,1,2026-03-23 18:00:00,Night,1,0.5um,15.8,counts/m3,15,20,1,0,hvac_drift
329,1,2026-03-24 00:00:00,Day,5,0.5um,13.17,counts/m3,15,20,0,0,hvac_drift
330,1,2026-03-24 06:00:00,Evening,6,0.5um,14.55,counts/m3,15,20,0,0,hvac_drift
331,1,2026-03-24 12:00:00,Night,3,0.5um,13.96,counts/m3,15,20,0,0,hvac_drift
332,1,2026-03-24 18:00:00,Night,3,0.5um,14.47,counts/m3,15,20,0,0,hvac_drift
333,1,2026-03-25 00:00:00,Day,5,0.5um,14.89,counts/m3,15,20,0,0,hvac_drift
334,1,2026-03-25 06:00:00,Evening,4,0.5um,16.33,counts/m3,15,20,1,0,hvac_drift
335,1,2026-03-25 12:00:00,Night,4,0.5um,17.22,counts/m3,15,20,1,0,hvac_drift
336,1,2026-03-25 18:00:00,Night,6,0.5um,14.54,counts/m3,15,20,0,0,hvac_drift
337,1,2026-03-26 00:00:00,Day,8,0.5um,15.9,counts/m3,15,20,1,0,hvac_drift
338,1,2026-03-26 06:00:00,Evening,7,0.5um,16.1,counts/m3,15,20,1,0,hvac_drift
339,1,2026-03-26 12:00:00,Night,1,0.5um,16.49,counts/m3,15,20,1,0,hvac_drift
340,1,2026-03-26 18:00:00,Night,3,0.5um,16.88,counts/m3,15,20,1,0,hvac_drift
341,1,2026-03-27 00:00:00,Day,1,0.5um,16.1,counts/m3,15,20,1,0,hvac_drift
342,1,2026-03-27 06:00:00,Evening,7,0.5um,17.5,counts/m3,15,20,1,0,hvac_drift
343,1,2026-03-27 12:00:00,Night,6,0.5um,18.32,counts/m3,15,20,1,0,hvac_drift
344,1,2026-03-27 18:00:00,Night,2,0.5um,19.16,counts/m3,15,20,1,0,hvac_drift
345,1,2026-03-28 00:00:00,Day,7,0.5um,20.57,counts/m3,15,20,1,1,hvac_drift
346,1,2026-03-28 06:00:00,Evening,5,0.5um,19.81,counts/m3,15,20,1,0,hvac_drift
347,1,2026-03-28 12:00:00,Night,1,0.5um,21.24,counts/m3,15,20,1,1,hvac_drift
348,1,2026-03-28 18:00:00,Night,2,0.5um,21.67,counts/m3,15,20,1,1,hvac_drift
349,1,2026-03-29 00:00:00,Day,7,0.5um,21.92,counts/m3,15,20,1,1,hvac_drift
350,1,2026-03-29 06:00:00,Evening,3,0.5um,20.35,counts/m3,15,20,1,1,hvac_drift
351,1,2026-03-29 12:00:00,Night,5,0.5um,21.24,counts/m3,15,20,1,1,hvac_drift
352,1,2026-03-29 18:00:00,Night,8,0.5um,23.14,counts/m3,15,20,1,1,hvac_drift
353,1,2026-03-30 00:00:00,Day,3,0.5um,22.62,counts/m3,15,20,1,1,hvac_drift
354,1,2026-03-30 06:00:00,Evening,1,0.5um,22.92,counts/m3,15,20,1,1,hvac_drift
355,1,2026-03-30 12:00:00,Night,1,0.5um,23.41,counts/m3,15,20,1,1,hvac_drift
356,1,2026-03-30 18:00:00,Night,8,0.5um,24.9,counts/m3,15,20,1,1,hvac_drift
357,1,2026-03-31 00:00:00,Day,5,0.5um,22.98,counts/m3,15,20,1,1,hvac_drift
358,1,2026-03-31 06:00:00,Evening,3,0.5um,21.41,counts/m3,15,20,1,1,hvac_drift
359,1,2026-03-31 12:00:00,Night,1,0.5um,24.27,counts/m3,15,20,1,1,hvac_drift
360,1,2026-03-31 18:00:00,Night,6,0.5um,25.13,counts/m3,15,20,1,1,hvac_drift
361,1,2026-04-01 00:00:00,Day,1,0.5um,26.36,counts/m3,15,20,1,1,hvac_drift
362,1,2026-04-01 06:00:00,Evening,1,0.5um,27.22,counts/m3,15,20,1,1,hvac_drift
363,1,2026-04-01 12:00:00,Night,5,0.5um,26.56,counts/m3,15,20,1,1,hvac_drift
364,1,2026-04-01 18:00:00,Night,6,0.5um,26.59,counts/m3,15,20,1,1,hvac_drift
365,1,2026-04-02 00:00:00,Day,5,0.5um,12.98,counts/m3,15,20,0,0,hvac_drift
366,1,2026-04-02 06:00:00,Evening,8,0.5um,12.09,counts/m3,15,20,0,0,hvac_drift
367,1,2026-04-02 12:00:00,Night,3,0.5um,19.21,counts/m3,15,20,1,0,hvac_drift
368,1,2026-04-02 18:00:00,Night,5,0.5um,26.3,counts/m3,15,20,1,1,hvac_drift
369,1,2026-04-03 00:00:00,Day,3,0.5um,25.22,counts/m3,15,20,1,1,hvac_drift
370,1,2026-04-03 06:00:00,Evening,3,0.5um,25.28,counts/m3,15,20,1,1,hvac_drift
371,1,2026-04-03 12:00:00,Night,2,0.5um,23.45,counts/m3,15,20,1,1,hvac_drift
372,1,2026-04-03 18:00:00,Night,7,0.5um,20.31,counts/m3,15,20,1,1,hvac_drift
373,1,2026-04-04 00:00:00,Day,6,0.5um,17.61,counts/m3,15,20,1,0,hvac_drift
374,1,2026-04-04 06:00:00,Evening,6,0.5um,17.78,counts/m3,15,20,1,0,hvac_drift
375,1,2026-04-04 12:00:00,Night,2,0.5um,21.56,counts/m3,15,20,1,1,hvac_drift
376,1,2026-04-04 18:00:00,Night,1,0.5um,29.66,counts/m3,15,20,1,1,hvac_drift
377,1,2026-04-05 00:00:00,Day,7,0.5um,30.58,counts/m3,15,20,1,1,hvac_drift
378,1,2026-04-05 06:00:00,Evening,6,0.5um,24.63,counts/m3,15,20,1,1,hvac_drift
379,1,2026-04-05 12:00:00,Night,1,0.5um,22.24,counts/m3,15,20,1,1,hvac_drift
380,1,2026-04-05 18:00:00,Night,6,0.5um,22.07,counts/m3,15,20,1,1,hvac_drift
381,1,2026-04-06 00:00:00,Day,8,0.5um,6.86,counts/m3,15,20,0,0,mechanical_friction
382,1,2026-04-06 06:00:00,Evening,7,0.5um,4.8,counts/m3,15,20,0,0,mechanical_friction
383,1,2026-04-06 12:00:00,Night,3,0.5um,10.34,counts/m3,15,20,0,0,mechanical_friction
384,1,2026-04-06 18:00:00,Night,3,0.5um,17.2,counts/m3,15,20,1,0,mechanical_friction
385,1,2026-04-07 00:00:00,Day,7,0.5um,16.89,counts/m3,15,20,1,0,mechanical_friction
386,1,2026-04-07 06:00:00,Evening,4,0.5um,14.73,counts/m3,15,20,0,0,mechanical_friction
387,1,2026-04-07 12:00:00,Night,6,0.5um,10.67,counts/m3,15,20,0,0,mechanical_friction
388,1,2026-04-07 18:00:00,Night,8,0.5um,11.3,counts/m3,15,20,0,0,mechanical_friction
389,1,2026-04-08 00:00:00,Day,4,0.5um,5.36,counts/m3,15,20,0,0,mechanical_friction
390,1,2026-04-08 06:00:00,Evening,5,0.5um,6.3,counts/m3,15,20,0,0,mechanical_friction
391,1,2026-04-08 12:00:00,Night,4,0.5um,9.86,counts/m3,15,20,0,0,mechanical_friction
392,1,2026-04-08 18:00:00,Night,5,0.5um,16.73,counts/m3,15,20,1,0,mechanical_friction
393,1,2026-04-09 00:00:00,Day,1,0.5um,36.14,counts/m3,15,20,1,1,mechanical_friction
394,1,2026-04-09 06:00:00,Evening,8,0.5um,33.02,counts/m3,15,20,1,1,mechanical_friction
395,1,2026-04-09 12:00:00,Night,5,0.5um,30.75,counts/m3,15,20,1,1,mechanical_friction
396,1,2026-04-09 18:00:00,Night,2,0.5um,26.84,counts/m3,15,20,1,1,mechanical_friction
397,1,2026-04-10 00:00:00,Day,5,0.5um,21.7,counts/m3,15,20,1,1,mechanical_friction
398,1,2026-04-10 06:00:00,Evening,4,0.5um,20.4,counts/m3,15,20,1,1,mechanical_friction
399,1,2026-04-10 12:00:00,Night,7,0.5um,21.4,counts/m3,15,20,1,1,mechanical_friction
400,1,2026-04-10 18:00:00,Night,7,0.5um,26.83,counts/m3,15,20,1,1,mechanical_friction
401,1,2026-04-11 00:00:00,Day,4,0.5um,26.63,counts/m3,15,20,1,1,mechanical_friction
402,1,2026-04-11 06:00:00,Evening,6,0.5um,28.99,counts/m3,15,20,1,1,mechanical_friction
403,1,2026-04-11 12:00:00,Night,1,0.5um,32.18,counts/m3,15,20,1,1,mechanical_friction
404,1,2026-04-11 18:00:00,Night,8,0.5um,29.31,counts/m3,15,20,1,1,mechanical_friction
405,1,2026-04-12 00:00:00,Day,5,0.5um,19.71,counts/m3,15,20,1,0,mechanical_friction
406,1,2026-04-12 06:00:00,Evening,6,0.5um,18.28,counts/m3,15,20,1,0,mechanical_friction
407,1,2026-04-12 12:00:00,Night,6,0.5um,41.96,counts/m3,15,20,1,1,mechanical_friction
408,1,2026-04-12 18:00:00,Night,3,0.5um,41.74,counts/m3,15,20,1,1,mechanical_friction
409,1,2026-04-13 00:00:00,Day,6,0.5um,39.42,counts/m3,15,20,1,1,mechanical_friction
410,1,2026-04-13 06:00:00,Evening,4,0.5um,36.98,counts/m3,15,20,1,1,mechanical_friction
411,1,2026-04-13 12:00:00,Night,6,0.5um,38.09,counts/m3,15,20,1,1,mechanical_friction
412,1,2026-04-13 18:00:00,Night,1,0.5um,36.27,counts/m3,15,20,1,1,mechanical_friction
413,1,2026-04-14 00:00:00,Day,2,0.5um,25.79,counts/m3,15,20,1,1,mechanical_friction
414,1,2026-04-14 06:00:00,Evening,8,0.5um,22.52,counts/m3,15,20,1,1,mechanical_friction
415,1,2026-04-14 12:00:00,Night,6,0.5um,26.6,counts/m3,15,20,1,1,mechanical_friction
416,1,2026-04-14 18:00:00,Night,2,0.5um,26.7,counts/m3,15,20,1,1,mechanical_friction
417,1,2026-04-15 00:00:00,Day,2,0.5um,24.57,counts/m3,15,20,1,1,mechanical_friction
418,1,2026-04-15 06:00:00,Evening,5,0.5um,28.59,counts/m3,15,20,1,1,mechanical_friction
419,1,2026-04-15 12:00:00,Night,1,0.5um,28.72,counts/m3,15,20,1,1,mechanical_friction
420,1,2026-04-15 18:00:00,Night,4,0.5um,25.78,counts/m3,15,20,1,1,mechanical_friction
421,1,2026-04-16 00:00:00,Day,3,0.5um,17.32,counts/m3,15,20,1,0,mechanical_friction
422,1,2026-04-16 06:00:00,Evening,2,0.5um,20.94,counts/m3,15,20,1,1,mechanical_friction
423,1,2026-04-16 12:00:00,Night,3,0.5um,19.11,counts/m3,15,20,1,0,mechanical_friction
424,1,2026-04-16 18:00:00,Night,3,0.5um,27.4,counts/m3,15,20,1,1,mechanical_friction
425,1,2026-04-17 00:00:00,Day,1,0.5um,22.57,counts/m3,15,20,1,1,mechanical_friction
426,1,2026-04-17 06:00:00,Evening,6,0.5um,25.04,counts/m3,15,20,1,1,mechanical_friction
427,1,2026-04-17 12:00:00,Night,3,0.5um,19.42,counts/m3,15,20,1,0,mechanical_friction
428,1,2026-04-17 18:00:00,Night,1,0.5um,17.9,counts/m3,15,20,1,0,mechanical_friction
429,1,2026-04-18 00:00:00,Day,1,0.5um,13.99,counts/m3,15,20,0,0,mechanical_friction
430,1,2026-04-18 06:00:00,Evening,8,0.5um,15.55,counts/m3,15,20,1,0,mechanical_friction
431,1,2026-04-18 12:00:00,Night,1,0.5um,12.18,counts/m3,15,20,0,0,mechanical_friction
432,1,2026-04-18 18:00:00,Night,8,0.5um,13.18,counts/m3,15,20,0,0,mechanical_friction
433,1,2026-04-19 00:00:00,Day,2,0.5um,10.55,counts/m3,15,20,0,0,mechanical_friction
434,1,2026-04-19 06:00:00,Evening,1,0.5um,14.83,counts/m3,15,20,0,0,mechanical_friction
435,1,2026-04-19 12:00:00,Night,5,0.5um,18.22,counts/m3,15,20,1,0,mechanical_friction
436,1,2026-04-19 18:00:00,Night,7,0.5um,17.84,counts/m3,15,20,1,0,mechanical_friction
437,1,2026-04-20 00:00:00,Day,1,0.5um,14.07,counts/m3,15,20,0,0,mechanical_friction
438,1,2026-04-20 06:00:00,Evening,3,0.5um,11.74,counts/m3,15,20,0,0,mechanical_friction
439,1,2026-04-20 12:00:00,Night,7,0.5um,13.48,counts/m3,15,20,0,0,mechanical_friction
440,1,2026-04-20 18:00:00,Night,1,0.5um,7.85,counts/m3,15,20,0,0,mechanical_friction
441,1,2026-04-21 00:00:00,Day,2,0.5um,5.65,counts/m3,15,20,0,0,mechanical_friction
442,1,2026-04-21 06:00:00,Evening,3,0.5um,10.47,counts/m3,15,20,0,0,mechanical_friction
443,1,2026-04-21 12:00:00,Night,7,0.5um,19.2,counts/m3,15,20,1,0,mechanical_friction
444,1,2026-04-21 18:00:00,Night,7,0.5um,15.13,counts/m3,15,20,1,0,mechanical_friction
445,1,2026-04-22 00:00:00,Day,6,0.5um,11.64,counts/m3,15,20,0,0,mechanical_friction
446,1,2026-04-22 06:00:00,Evening,6,0.5um,9.56,counts/m3,15,20,0,0,mechanical_friction
447,1,2026-04-22 12:00:00,Night,1,0.5um,11.53,counts/m3,15,20,0,0,mechanical_friction
448,1,2026-04-22 18:00:00,Night,2,0.5um,6.11,counts/m3,15,20,0,0,mechanical_friction
449,1,2026-04-23 00:00:00,Day,8,0.5um,4.1,counts/m3,15,20,0,0,mechanical_friction
450,1,2026-04-23 06:00:00,Evening,6,0.5um,7.87,counts/m3,15,20,0,0,mechanical_friction
451,1,2026-04-23 12:00:00,Night,2,0.5um,12.74,counts/m3,15,20,0,0,mechanical_friction
452,1,2026-04-23 18:00:00,Night,6,0.5um,12.81,counts/m3,15,20,0,0,mechanical_friction
453,1,2026-04-24 00:00:00,Day,6,0.5um,9.39,counts/m3,15,20,0,0,mechanical_friction
454,1,2026-04-24 06:00:00,Evening,6,0.5um,8.44,counts/m3,15,20,0,0,mechanical_friction
455,1,2026-04-24 12:00:00,Night,8,0.5um,6.5,counts/m3,15,20,0,0,mechanical_friction
456,1,2026-04-24 18:00:00,Night,5,0.5um,6.17,counts/m3,15,20,0,0,mechanical_friction
457,1,2026-04-25 00:00:00,Day,1,0.5um,2.24,counts/m3,15,20,0,0,mechanical_friction
458,1,2026-04-25 06:00:00,Evening,7,0.5um,9.15,counts/m3,15,20,0,0,mechanical_friction
459,1,2026-04-25 12:00:00,Night,1,0.5um,13.1,counts/m3,15,20,0,0,mechanical_friction
460,1,2026-04-25 18:00:00,Night,6,0.5um,14.24,counts/m3,15,20,0,0,mechanical_friction
461,1,2026-04-26 00:00:00,Day,7,0.5um,9.94,counts/m3,15,20,0,0,mechanical_friction
462,1,2026-04-26 06:00:00,Evening,2,0.5um,0.87,counts/m3,15,20,0,0,glove_breach
463,1,2026-04-26 12:00:00,Night,7,0.5um,1.84,counts/m3,15,20,0,0,glove_breach
464,1,2026-04-26 18:00:00,Night,7,0.5um,0.81,counts/m3,15,20,0,0,glove_breach
465,1,2026-04-27 00:00:00,Day,6,0.5um,1.77,counts/m3,15,20,0,0,glove_breach
466,1,2026-04-27 06:00:00,Evening,3,0.5um,0.75,counts/m3,15,20,0,0,glove_breach
467,1,2026-04-27 12:00:00,Night,2,0.5um,1.72,counts/m3,15,20,0,0,none
468,1,2026-04-27 18:00:00,Night,6,0.5um,1.74,counts/m3,15,20,0,0,none
469,1,2026-04-28 00:00:00,Day,2,0.5um,2.73,counts/m3,15,20,0,0,none
470,1,2026-04-28 06:00:00,Evening,6,0.5um,1.71,counts/m3,15,20,0,0,none
471,1,2026-04-28 12:00:00,Night,2,0.5um,2.7,counts/m3,15,20,0,0,none
472,1,2026-04-28 18:00:00,Night,3,0.5um,2.69,counts/m3,15,20,0,0,none
473,1,2026-04-29 00:00:00,Day,5,0.5um,2.68,counts/m3,15,20,0,0,none
474,1,2026-04-29 06:00:00,Evening,2,0.5um,3.68,counts/m3,15,20,0,0,none
475,1,2026-04-29 12:00:00,Night,7,0.5um,5.13,counts/m3,15,20,0,0,none
476,1,2026-04-29 18:00:00,Night,6,0.5um,3.94,counts/m3,15,20,0,0,none
477,1,2026-04-30 00:00:00,Day,1,0.5um,5.73,counts/m3,15,20,0,0,none
478,1,2026-04-30 06:00:00,Evening,7,0.5um,3.52,counts/m3,15,20,0,0,none
479,1,2026-04-30 12:00:00,Night,6,0.5um,4.72,counts/m3,15,20,0,0,none
480,1,2026-04-30 18:00:00,Night,7,0.5um,4.66,counts/m3,15,20,0,0,none
481,1,2026-05-01 00:00:00,Day,5,0.5um,4.32,counts/m3,15,20,0,0,none
482,1,2026-05-01 06:00:00,Evening,6,0.5um,5.47,counts/m3,15,20,0,0,none
483,1,2026-05-01 12:00:00,Night,4,0.5um,3.21,counts/m3,15,20,0,0,none
484,1,2026-05-01 18:00:00,Night,2,0.5um,3.95,counts/m3,15,20,0,0,none
485,1,2026-05-02 00:00:00,Day,2,0.5um,4.14,counts/m3,15,20,0,0,none
486,1,2026-05-02 06:00:00,Evening,3,0.5um,2.85,counts/m3,15,20,0,0,none
487,1,2026-05-02 12:00:00,Night,3,0.5um,2.84,counts/m3,15,20,0,0,none
488,1,2026-05-02 18:00:00,Night,7,0.5um,3.88,counts/m3,15,20,0,0,none
489,1,2026-05-03 00:00:00,Day,5,0.5um,3.64,counts/m3,15,20,0,0,none
490,1,2026-05-03 06:00:00,Evening,4,0.5um,4.12,counts/m3,15,20,0,0,none
491,1,2026-05-03 12:00:00,Night,6,0.5um,4.87,counts/m3,15,20,0,0,none
492,1,2026-05-03 18:00:00,Night,6,0.5um,1.63,counts/m3,15,20,0,0,none
493,1,2026-05-04 00:00:00,Day,8,0.5um,5.54,counts/m3,15,20,0,0,none
494,1,2026-05-04 06:00:00,Evening,3,0.5um,5.95,counts/m3,15,20,0,0,none
495,1,2026-05-04 12:00:00,Night,2,0.5um,4.7,counts/m3,15,20,0,0,none
496,1,2026-05-04 18:00:00,Night,1,0.5um,7.48,counts/m3,15,20,0,0,none
497,1,2026-05-05 00:00:00,Day,2,0.5um,8.0,counts/m3,15,20,0,0,none
498,1,2026-05-05 06:00:00,Evening,5,0.5um,5.02,counts/m3,15,20,0,0,none
499,1,2026-05-05 12:00:00,Night,7,0.5um,4.6,counts/m3,15,20,0,0,none
500,1,2026-05-05 18:00:00,Night,5,0.5um,3.2,counts/m3,15,20,0,0,none
501,1,2026-05-06 00:00:00,Day,8,0.5um,9.29,counts/m3,15,20,0,0,none
502,1,2026-05-06 06:00:00,Evening,6,0.5um,2.92,counts/m3,15,20,0,0,none
503,1,2026-05-06 12:00:00,Night,8,0.5um,3.86,counts/m3,15,20,0,0,none
504,1,2026-05-06 18:00:00,Night,3,0.5um,3.82,counts/m3,15,20,0,0,none
505,1,2026-05-07 00:00:00,Day,3,0.5um,4.54,counts/m3,15,20,0,0,none
506,1,2026-05-07 06:00:00,Evening,7,0.5um,2.75,counts/m3,15,20,0,0,none
507,1,2026-05-07 12:00:00,Night,6,0.5um,25.27,counts/m3,15,20,1,1,glove_breach
508,1,2026-05-07 18:00:00,Night,4,0.5um,21.05,counts/m3,15,20,1,1,glove_breach
509,1,2026-05-08 00:00:00,Day,8,0.5um,19.49,counts/m3,15,20,1,0,glove_breach
510,1,2026-05-08 06:00:00,Evening,7,0.5um,17.65,counts/m3,15,20,1,0,glove_breach
511,1,2026-05-08 12:00:00,Night,3,0.5um,17.25,counts/m3,15,20,1,0,glove_breach
512,1,2026-05-08 18:00:00,Night,5,0.5um,18.0,counts/m3,15,20,1,0,glove_breach
513,1,2026-05-09 00:00:00,Day,4,0.5um,14.6,counts/m3,15,20,0,0,glove_breach
514,1,2026-05-09 06:00:00,Evening,4,0.5um,13.78,counts/m3,15,20,0,0,glove_breach
515,1,2026-05-09 12:00:00,Night,7,0.5um,13.61,counts/m3,15,20,0,0,glove_breach
516,1,2026-05-09 18:00:00,Night,6,0.5um,10.53,counts/m3,15,20,0,0,glove_breach
517,1,2026-05-10 00:00:00,Day,1,0.5um,10.0,counts/m3,15,20,0,0,glove_breach
518,1,2026-05-10 06:00:00,Evening,5,0.5um,10.1,counts/m3,15,20,0,0,glove_breach
519,1,2026-05-10 12:00:00,Night,6,0.5um,9.54,counts/m3,15,20,0,0,glove_breach
520,1,2026-05-10 18:00:00,Night,5,0.5um,10.06,counts/m3,15,20,0,0,glove_breach
521,1,2026-05-11 00:00:00,Day,3,0.5um,10.35,counts/m3,15,20,0,0,glove_breach
522,1,2026-05-11 06:00:00,Evening,6,0.5um,10.16,counts/m3,15,20,0,0,glove_breach
523,1,2026-05-11 12:00:00,Night,8,0.5um,8.55,counts/m3,15,20,0,0,glove_breach
524,1,2026-05-11 18:00:00,Night,1,0.5um,6.98,counts/m3,15,20,0,0,glove_breach
525,1,2026-05-12 00:00:00,Day,5,0.5um,4.92,counts/m3,15,20,0,0,glove_breach
526,1,2026-05-12 06:00:00,Evening,8,0.5um,5.43,counts/m3,15,20,0,0,glove_breach
527,1,2026-05-12 12:00:00,Night,4,0.5um,12.7,counts/m3,15,20,0,0,glove_breach
528,1,2026-05-12 18:00:00,Night,3,0.5um,11.13,counts/m3,15,20,0,0,glove_breach
529,1,2026-05-13 00:00:00,Day,2,0.5um,12.35,counts/m3,15,20,0,0,glove_breach
530,1,2026-05-13 06:00:00,Evening,2,0.5um,9.1,counts/m3,15,20,0,0,glove_breach
531,1,2026-05-13 12:00:00,Night,4,0.5um,7.43,counts/m3,15,20,0,0,glove_breach
532,1,2026-05-13 18:00:00,Night,7,0.5um,7.81,counts/m3,15,20,0,0,glove_breach
533,1,2026-05-14 00:00:00,Day,2,0.5um,5.71,counts/m3,15,20,0,0,glove_breach
534,1,2026-05-14 06:00:00,Evening,2,0.5um,11.45,counts/m3,15,20,0,0,glove_breach
535,1,2026-05-14 12:00:00,Night,8,0.5um,19.28,counts/m3,15,20,1,0,glove_breach
536,1,2026-05-14 18:00:00,Night,8,0.5um,19.24,counts/m3,15,20,1,0,glove_breach
537,1,2026-05-15 00:00:00,Day,2,0.5um,13.5,counts/m3,15,20,0,0,glove_breach
538,1,2026-05-15 06:00:00,Evening,4,0.5um,15.69,counts/m3,15,20,1,0,glove_breach
539,1,2026-05-15 12:00:00,Night,4,0.5um,10.08,counts/m3,15,20,0,0,glove_breach
540,1,2026-05-15 18:00:00,Night,3,0.5um,5.6,counts/m3,15,20,0,0,glove_breach
541,1,2026-05-16 00:00:00,Day,2,0.5um,6.58,counts/m3,15,20,0,0,glove_breach
542,1,2026-05-16 06:00:00,Evening,1,0.5um,10.5,counts/m3,15,20,0,0,glove_breach
543,1,2026-05-16 12:00:00,Night,5,0.5um,14.44,counts/m3,15,20,0,0,glove_breach
544,1,2026-05-16 18:00:00,Night,1,0.5um,13.47,counts/m3,15,20,0,0,glove_breach
545,1,2026-05-17 00:00:00,Day,5,0.5um,11.07,counts/m3,15,20,0,0,glove_breach
546,1,2026-05-17 06:00:00,Evening,1,0.5um,9.13,counts/m3,15,20,0,0,glove_breach
547,1,2026-05-17 12:00:00,Night,2,0.5um,8.2,counts/m3,15,20,0,0,glove_breach
548,1,2026-05-17 18:00:00,Night,1,0.5um,4.83,counts/m3,15,20,0,0,glove_breach
549,1,2026-05-18 00:00:00,Day,4,0.5um,6.92,counts/m3,15,20,0,0,glove_breach
550,1,2026-05-18 06:00:00,Evening,3,0.5um,9.93,counts/m3,15,20,0,0,glove_breach
